N-(5-tert-butyl-isoxazol-3-yl)-N′-{4-[7-(2-morpholin-4-yl-ethoxy)imidazo[2,1-b][1,3]benzothiazol-2-yl]phenyl}urea	SYSTEMATIC
imidazopyridazinyl	FAMILY
betasitosterol	SYSTEMATIC
xylitol	TRIVIAL
zinc chloride	SYSTEMATIC
4-(2,4-bistrimethylsilylphenylcarboxamide) benzoic acid	SYSTEMATIC
11 β-benzaldoxim-estra-4,9-diene	FAMILY
Amino-quinazolinone	FAMILY
PGE2	ABBREVIATION
9-(2-phosphonylmethoxyethyl)-2,6-diaminopurine	SYSTEMATIC
rasagiline mesylate	SYSTEMATIC
tetrahydroimidazoquinoline	FAMILY
2,1-oxazoline	SYSTEMATIC
montelukast sodium	SYSTEMATIC
3-deaza-2-amino-6-chloro-purin-9-yl	SYSTEMATIC
(C1-C6)acyl	FAMILY
camphor,	TRIVIAL
4-subsittution m sulfonylurea amide aniline-quinazoline	FAMILY
4-(1-(2,3-dimethylphenyl)ethyl)-1h-imidazole-2(3h)-thione	SYSTEMATIC
OCI	FORMULA
Tricyclic	FAMILY
nedaplatin	TRIVIAL
Cyclic iminopeptide	FAMILY
xylo-oligosaccharide	FAMILY
memantine hydrochloride	SYSTEMATIC
4-methylcatechol	FAMILY
N-piperidin-4-yl	FAMILY
flavonol glycoside	FAMILY
lysinrofen	TRIVIAL
Open chained or fused 1,1 '-alkylene-bis-uracil	FAMILY
N-piperidino-5-(4-chlorophenyl)-l-(2,4-dichlophenyl)-4-methyl-3-pyrazolecarboxamide	SYSTEMATIC
Acyclic Sulfamide	SYSTEMATIC
C3-6cycloalkylC1-6alkyl	FAMILY
POE(20)	FAMILY
2-anilino-4-heteroaryl pyrimidine	FAMILY
2amino-6-chloro-purin-9-yl	SYSTEMATIC
(CH2)rN(R20)C(O)	FAMILY
omega-3-fatty acid	FAMILY
astaxanthin	TRIVIAL
poly-3 -hydroxybutyrate	FAMILY
L-histidinol	SYSTEMATIC
ginkgoneolic acid	TRIVIAL
propan 2-ol	SYSTEMATIC
pyrazolopyridines	FAMILY
aiyl	FAMILY
3-[4-(sulfonyl)benzene] urea	FAMILY
heterocycloaliphatic	FAMILY
ODN	ABBREVIATION
gaseous HCl	SYSTEMATIC
deuterium-enriched bortezomib	SYSTEMATIC
campesteryl ferulate	TRIVIAL
C12-15 alkyl benzoate	FAMILY
5-(4-{[6-(4-amino-3,5-dimethylphenoxy)-1-methyl-1-H-benzimidazol-2-yl]methoxy}benzyl)-1,3-thiazolidine-2,4-dione dihydrochloride	SYSTEMATIC
ethoxy,	SYSTEMATIC
hydroalcohol	FAMILY
white vinegar	TRIVIAL
silicone	FAMILY
colistin sulphate	SYSTEMATIC
gossypol tripeptide	FAMILY
(C¿1?-C6)alkyl	FAMILY
ilepatril	TRIVIAL
pyridine	SYSTEMATIC/FAMILY
niacinamide	TRIVIAL
y-aminobutyric acid	SYSTEMATIC
2-pyridine hydrazide	SYSTEMATIC
-N(lower alkyl)2	FAMILY
6-aza-uracil-1-yl	SYSTEMATIC
cycloalkylfused indole	FAMILY
Bulataxin	TRIVIAL
polyacrylate	FAMILY
sulfinyl	SYSTEMATIC
glycerin monostearate	TRIVIAL
Heteroaromatic Carboxamide	FAMILY
Telmisartan	TRIVIAL
tulobuterol hydrochloride	SYSTEMATIC
phytoxanthin	TRIVIAL
1-hydroxy-2- pyridones	FAMILY
bakuchiol	TRIVIAL
4-{[1-(aminocarbonyl)-4-piperidinyl]amino}-N-[1-(2,4-dimethylphenyl)propyl]-1-ethyl-1H-pyrazolo[3,4-b]pyridine-5-carboxamide	SYSTEMATIC
benzopyranones	FAMILY
Buprenorphine	TRIVIAL
Nitric oxide	SYSTEMATIC/FAMILY
nalmefene hydrochloride	SYSTEMATIC
(CH2)nCOOR9	FAMILY
3′ hydroxyl	SYSTEMATIC
2-(cyclohexylmethyl)-3-oxo-N-[2-(trifluoromethyl)benzyl]isoindoline-l-carboxamide	SYSTEMATIC
Fused azole	FAMILY
CH2SO2alkyl	FAMILY
NReRf	FORMULA
melphalan	TRIVIAL
bromide	SYSTEMATIC
1,3-dioxolane	SYSTEMATIC
trimethyl silicon bromide	SYSTEMATIC
cicletanine	TRIVIAL
omega-3 polyunsaturated fatty acids	FAMILY
2-[(1R)-3-(diisopropylamino)-1-phenylpropyl]-4-(trifluoromethyl) phenol	SYSTEMATIC
prednisone acetate	SYSTEMATIC
-CH	FORMULA
-CI	FORMULA
NADH	ABBREVIATION
N(R4>5>)-(CH2)n-CO	FAMILY
-CN	FORMULA
silicon-dioxide	SYSTEMATIC
pergolide	TRIVIAL
-Br	FORMULA
nonaromatic	FAMILY
OEt	FORMULA
3-(2,4-dimethoxyphenyl)-1,9-dimethyl-2-oxo-2,9-dihydro-1H-pyrido[2,3-b]indole-6-carboxylic acid	SYSTEMATIC
(N<1>E,N<2>E)-N<1>,N<2>-bis(1-(1-pyrazin-2-yl)ethylidene)-1,2-ethylenediamine	SYSTEMATIC
petrolatum	TRIVIAL
=CH(CN)	FAMILY
rimonabant	TRIVIAL
Azolylaminoazine	TRIVIAL
24-methylcholestanyl ferulate	SYSTEMATIC
ibuprofen arginine	TRIVIAL
3-indolylpyruvic acid	SYSTEMATIC
NH-CO-alkyl	FAMILY
zinc sulfate	SYSTEMATIC
polyoxyethylene 40	FAMILY
beta-single carboxyl substituted phthalocyanine	SYSTEMATIC
CGRRAGGSC	FORMULA
Rabeprazole sodium	SYSTEMATIC
D-amino acid	FAMILY
-Cl	FORMULA
N(CH3)	FORMULA
MDV-3100	IDENTIFIER
-CONHCH(CO2H)-	FORMULA
polyhydric alcohols	FAMILY
3-{3-Cyano-6-[(2,2-dimethyl-propyl)-methyl-amino]-5-fluoro-pyridin-2-ylamino}-N-methoxy-4-methyl-benzamide	SYSTEMATIC
NAD+	ABBREVIATION
(+)-13a-deoxytylophorine	SYSTEMATIC
3-L-2'-deoxynucleoside	FAMILY
Desogestrel	TRIVIAL
pyrrolo[3,2-c]pyridine	FAMILY
(S)-9-(3-hydroxy-2-phosphonylmethoxypropyl)adenine	SYSTEMATIC
1H-indole-3-carboxamide	FAMILY
nizatidine	TRIVIAL
Halogenated benzaldehyde indole	FAMILY
Benzofuranyl	FAMILY
4,5-disubstituted thiazole	FAMILY
flavonolignan	FAMILY
ß-L-2'-deoxynucleoside	FAMILY
sodium citrate	SYSTEMATIC
papaverine	TRIVIAL
pyritinol	TRIVIAL
C3-C8 naphthenic	FAMILY
-CH2CH20CH3	FORMULA
l-malic acid salt of sunitinib	SYSTEMATIC
-C(=O)-	FORMULA
C1-6-haloalkyl	FAMILY
anodenic acid monomer Me	SYSTEMATIC
3-fluorobenzyl	SYSTEMATIC
Mirtazapine	TRIVIAL
Benzothieno’2,3-d! pyrimidine	FAMILY
lactin	TRIVIAL
mineral	FAMILY
N-oxides	FAMILY
3-pyrrole carboxylic acid	FAMILY
2'-disubstituted substituted nucleoside	FAMILY
heroin	TRIVIAL
beta-sitosterol	SYSTEMATIC
fused and spirocycle	FAMILY
S(-)rabeprazole	FAMILY
quaternary amine	SYSTEMATIC
taurine	TRIVIAL
bestatin	TRIVIAL
5, 7, 3', 4'-tetrahydroxy-4''-O-methyl-3-O-beta-D-glucose flavonoid glycoside	FAMILY
6-(2-Fluoro-4-{[2-(tetrahydro-pyran-4-yl)-ethylamino]-methyl}-phenoxy)-nicotinamide	SYSTEMATIC
isoflavone glycosides	FAMILY
tannin	FAMILY
C1-C20 alkyl	FAMILY
haloalkyl 17α-alkoxycarbonyloxy-11β-hydroxyandrost-4-cn-3-one-17β-carboxylate	FAMILY
cadmium	SYSTEMATIC
2-(2,6-Dichlorophenyl)-Diarylimidazoles	FAMILY
zinc gluconate glycine	SYSTEMATIC
Terpinen-4-ol	SYSTEMATIC
quinoxalinyl	SYSTEMATIC
S.R4	FORMULA
Phenylmorpholines	FAMILY
dmxaa sodium salt	SYSTEMATIC
-C(=O)H	FORMULA
24- alkylcholesten-3-ones	FAMILY
hydroxyphenyl amine	SYSTEMATIC
strictosidine glucoside	TRIVIAL
Hyaluronic Acid	TRIVIAL
2-cyano-6-fluoro-benzyl	SYSTEMATIC
amide of sulfadimidine	FAMILY
sominone	FAMILY
biflavone	FAMILY
octadecyl alcohol	SYSTEMATIC
N-bicyclic aryl,n'-pyrazolyl urea	FAMILY
alkoxyls	FAMILY
tetrazol-5-yl	SYSTEMATIC
8-(2,4,6- trihydroxyphenoxy)-4-(3,5-dihydroxyphenoxy)dibenzo [b,e][1,4]dioxine -1,3,6- triol	SYSTEMATIC
procyanidin	FAMILY
C3-8 cycloalkynyl	FAMILY
aralkyl radical	FAMILY
dimethyl sulfoxide	SYSTEMATIC
1,1-dimethylbiguanide monohydrochloride	SYSTEMATIC
3-acetyl pyridine	SYSTEMATIC
acetylisovalery tylosin tartrate	SYSTEMATIC
monocyclic or dicyclic C3-8-dinaphthene	MULTIPLE
1,5-pentylene	SYSTEMATIC
pyridyl	SYSTEMATIC
edetate disodium	SYSTEMATIC
8-aza-2-6-diamino-purin-9-yl	SYSTEMATIC
m-hydroxybenzyl	SYSTEMATIC
Amine substituted piperazine	FAMILY
magnesium stearate	SYSTEMATIC
Br-Ar-	FAMILY
(ethylene diamine tetraacetic acid)-Na2	SYSTEMATIC
2-cyano-3-methoxy-benzyl	SYSTEMATIC
cadpr	ABBREVIATION
-(CH2)mCN	FAMILY
pentahydric alcohol	FAMILY
hydrogens	FAMILY
8-hydroxyquinoline-7-carboxamide	FAMILY
carboxylate	SYSTEMATIC
codeine phosphates	FAMILY
Cu-K	FORMULA
dimethyl-1-pyrrolidinyl	SYSTEMATIC
rotundic acid	FAMILY
calcium phosphate	SYSTEMATIC
isoniazide	TRIVIAL
retinoic acids	FAMILY
2-cyano-4-fluoro-benzyl	SYSTEMATIC
monoterpenoids	FAMILY
Pinolenic acid	TRIVIAL
NR2R3	FAMILY
N-(4-(azaindazol-6-yl)-phenyl)-sulfonamides	FAMILY
hydroxy acids	FAMILY
Sodium Ibuprofen	SYSTEMATIC
N-[(3-fluoro phenyl-isoxazole-5-yl)-methyl] -rupestonic acid amide	SYSTEMATIC
VLC-PUFAs	FAMILY
alesion	TRIVIAL
bi-guanidino hydrogenated purine	FAMILY
Aluminum	SYSTEMATIC
Carboxylic Acid	FAMILY
neurokinin	FAMILY
bromine	SYSTEMATIC
Phenoxyalkanoic acid	FAMILY
cyclopentylamino	SYSTEMATIC
ginsenoside-Re	TRIVIAL
Amino acid	FAMILY
sodium selenite	SYSTEMATIC
S (+) -9HDA	SYSTEMATIC
combretastatin A-4	TRIVIAL
alkyloxyacyl	FAMILY
amides of diazabicycloalkanes	FAMILY
rubidium	SYSTEMATIC
-C(=O)CHR7-NH2	FAMILY
bortezomib	TRIVIAL
hexadecyl-octadecyl alcohol	SYSTEMATIC
ankaflavin	TRIVIAL
aza-bicyclic imidazole	FAMILY
Isoliquiritigenin	TRIVIAL
cis-2-hydroxymethyl-5-(5í»-fluorocytosine-1í»-)-1, 3-oxythiapentance	SYSTEMATIC
Febuxostat	TRIVIAL
—C(O)R3	FAMILY
cis-9,10-octadecenoamide	SYSTEMATIC
C42H50N8O6	FORMULA
Tetrasubstituted pyridazines	FAMILY
7-oxa-2-thia-l,5-diazabicyclo[3.3.1]nonane-2,2- dione	SYSTEMATIC
Catechol	TRIVIAL
protoporphyrin	FAMILY
4-(4-methylpiperazin-1-ylmethyl)-N-[4-methyl-3-(4-pyridin-3-yl)pyrimidin-2-ylamino)phenyl]-benzamide	SYSTEMATIC
betasitosteryl glycoside	SYSTEMATIC
-CH=C-	FORMULA
ß-L-2'-DEOXYNUCLEOSIDES	FAMILY
saponogenins	FAMILY
triazolopyridine	FAMILY
C1 to 4 Alkyl	FAMILY
-oxo-4H-pyrido[3,2,1-kl]benzo[g]-phenoxazine	SYSTEMATIC
2-furildioxime	SYSTEMATIC
Guanosine rich oligonucleotides	FAMILY
L-aspartic acid	SYSTEMATIC
R4═C(R6)—	FAMILY
geranyl	FAMILY
(4-{4-[5-(6-Trifluoromethyl-pyridin-3-ylamino)-pyridin-2-yl]-phenyl}-cyclohexyl)-acetic acid	SYSTEMATIC
N(iPr2)	FORMULA
superoxide anion radicals	SYSTEMATIC
—(CH2)pNR5COR6	FAMILY
cyclohexenone	FAMILY
sulfonylurea	FAMILY
NH2-R-actagardine	FAMILY
OMe	FORMULA
Calcitriol	TRIVIAL
aminobicyclic	SYSTEMATIC
zinc selenium	SYSTEMATIC
thionyl chloride	SYSTEMATIC
6-Chloro-N-{(3S)-1-[3-fluoro-2'-(methylsulfonyl)-1,1'-biphenyl-4-yl]-2-oxopyrrolidin-3-yl}naphthalene-2-sulfonamide	SYSTEMATIC
Cu2O	FORMULA
amphotericin	TRIVIAL
ONO	FORMULA
N-aryl -N-piperidin-4 -yl -propionamide	FAMILY
-C(O)-CH2-N	FORMULA
aminoindole	FAMILY
benzoxazepinones	FAMILY
brown sugar	FAMILY
11- o-methylgeldanamycin	SYSTEMATIC
2-thiouracil-1-yl	SYSTEMATIC
Oxaspiro [2.5]octane	FAMILY
7-(hydroxy, ether, ester, amide, or carbamate)-3-(substituted phenyl)-chromen-4-ones	FAMILY
C1-4	MULTIPLE
4-benzyl piperazine ethyliminum acetyl (imine methyl benzene) hydrazine	SYSTEMATIC
Lycorine	FAMILY
C1-3	MULTIPLE
2-carene	SYSTEMATIC
pyrrolotriazines	FAMILY
Zinc-selenium	SYSTEMATIC
2-gylcosyl chinoline	SYSTEMATIC
-SO2-NR9R10	FAMILY
5-{[2-(3-Chloro-phenyl)-pyrrolidin-3-ylamino]-methyl}-6-methoxy-3-methyl-1,1a,3,7b-tetrahydro-3-aza-cyclopropa[a]naphalen-2-one	SYSTEMATIC
dimebolin	TRIVIAL
trihydroxy oxo cholanyl glycine	SYSTEMATIC
caprolactone	TRIVIAL
Eicosapentaenoic acid	SYSTEMATIC
alkyl-Ar-O-	FAMILY
2-ethylcarbamoylamino-1, 3-benzothiazol-5-yls	FAMILY
C 4 to 8 alcohol	FAMILY
z-butylidenephthalide	SYSTEMATIC
-C(O)NR7	FAMILY
OPC	ABBREVIATION
—S2R3	FAMILY
potassium nitrate	SYSTEMATIC
heteroaryl or cycloalkyl	MULTIPLE
(all-Z) 5,8,11,14,17-eicosapentaen-1-ol	SYSTEMATIC
sodium lactate	SYSTEMATIC
bicyclooctane	SYSTEMATIC
HO-A-	FAMILY
Diflunisal	TRIVIAL
heterocycle	FAMILY
-N-	FORMULA
Bleomycin	TRIVIAL
2-oxothiophenes	FAMILY
oxazine	SYSTEMATIC
1,3-dioxane	SYSTEMATIC
sesquiterpene lactone	FAMILY
ansamycin	FAMILY/TRIVIAL
-N=	FORMULA
2-benzyl-5-(4-chlorophenyl)-6-[4-(methylthio)phenyl]-2H- pyridazin-3-one	SYSTEMATIC
glucosyl	FAMILY
procaine penicillin	TRIVIAL
Thienyl-	SYSTEMATIC
desoxypeganine	SYSTEMATIC
R4a—CH2—	FAMILY
hexosamine	FAMILY
5-vinylphenyl-1-phenyl-pyrazole cannabinoid	FAMILY
carbamates	FAMILY
-O-	FORMULA
Erythromycin	FAMILY/TRIVIAL
oxymetazoline	TRIVIAL
bis-indolyl substituted methane	FAMILY
OR2	FAMILY
OR1	FAMILY
OR4	FAMILY
Deferasirox	TRIVIAL
(S)-N-[2-(3,4-dichlorophenyl)-4-[4-(2-oxoperhydropyrimidin-1-yl)piperidino]butyl]-N-methylbenzamide	SYSTEMATIC
OR3	FAMILY
organic tin	FAMILY
OR6	FAMILY
silantriol	TRIVIAL
5-flucytosine	SYSTEMATIC
OR5	FAMILY
sodium hydrogen carbonate	SYSTEMATIC
OR8	FAMILY
OR9	FAMILY
deoxyhypusine	SYSTEMATIC
lubeluzole-N-oxide	SYSTEMATIC
—CH2R5	FAMILY
C(=O)-	FORMULA
poly ethylene glycol	FAMILY
-OH	FORMULA
azetidine	SYSTEMATIC
Calcium rosuvastatin	SYSTEMATIC
2-O-(α-D-glucopyranosyl)ascorbic acid	SYSTEMATIC
8-nitroguanosine	FAMILY
gamma-glutamyl-peptide	FAMILY
C38H69NO13.A.nH2O	FAMILY
phenyl-(CH2)p-	FAMILY
hydrazone	FAMILY
tobramycin	TRIVIAL
amino alcohols	FAMILY
disubstituted cyclopentane	FAMILY
CS2R	FAMILY
3,4-dyhydroxyl benzoyl leucine methyl ester	SYSTEMATIC
carbolic acid	TRIVIAL
N-acetyl-lactosamine	SYSTEMATIC
butyric acid	SYSTEMATIC
3 beta, 12, 13- trihydroxy- oleanane-28-acid	SYSTEMATIC
cyproheptadine	TRIVIAL
(1-6C alkoxy)methyl	FAMILY
ibandronat	TRIVIAL
butophanol tartrate	TRIVIAL
C1-3alkoxyC2-3alkoxy	FAMILY
isostearamidopropyl morpholine lactate	SYSTEMATIC
gabepentin	TRIVIAL
di-diamino dihydrogen triazine	FAMILY
folic acid	TRIVIAL
polyethyleneglycol 400	FAMILY
—CH2CHR7—	FAMILY
ORa	FAMILY
b vitamins	FAMILY
ORc	FAMILY
gastrodin	TRIVIAL
Catechin	TRIVIAL
4',5-dihydroxy-7-[4-(n, n-diethylamino) butoxy] isoflavones	FAMILY
ORe	FORMULA
ORg	FAMILY
4-aminoquinoline	SYSTEMATIC
6-cycloamino-2,3-di-pyridinyl-imidazo[1,2-b]-pyridazine	FAMILY
maquindox	TRIVIAL
levocarnitine	TRIVIAL
hetaryl	FAMILY
chrysin	TRIVIAL
ketotifen fumarate	TRIVIAL
vitamin E succinate	TRIVIAL
Beta carboline sulphonylurea	FAMILY
13-hexyl fibrauretine	SYSTEMATIC
hydroxy-C1-6-alkyl	FAMILY
metronidazole furazolidone	TRIVIAL
Spirocyclic	FAMILY
cane sugar	TRIVIAL
1-heteroaryl-4-substituted piperazine and piperidine	MULTIPLE
harringtonine	TRIVIAL
N - oxide	SYSTEMATIC
quinolines	FAMILY
acetic ester	FAMILY
cevimeline	TRIVIAL
Cycloocta[b][1,4]diazepino[6,7,1-hi]indoles	FAMILY
pentapeptide	FAMILY
fasidotrilat	TRIVIAL
palladium(IV)	SYSTEMATIC
2α-methyl-19-nor-(20S)-vitamin D	SYSTEMATIC
lipoprotein	FAMILY
[(4-cyano-benzo[1,3]dioxol-5-yl)methyl	SYSTEMATIC
-(CH2)mOH	FAMILY
—CN	FORMULA
2- or 4-hydroxyphenyl	MULTIPLE
hydrogen	SYSTEMATIC
1-[5-(4-Amino-7-isopropyl-7H-pyrrolo[2,3-d]pyrimidine-5-carbonyl)-pyridin-3-yl]-3-(2-fluoro-5-methyl-phenyl)-urea	SYSTEMATIC
polylactic glycolic acid	FAMILY
xanthophyll	FAMILY
1 - (4 - fluorine phenyl) - (3R) - [3 - (4 - fluorine phenyl) - (3S) - hydroxypropyl] - (4S) - (4 - hydroxypropyl) - 2 - acrylic amide	SYSTEMATIC
tocotrienol	FAMILY
bicyclic alcohol	FAMILY
oligosaccharide	FAMILY
Vitamin A	FAMILY
myricitrin	TRIVIAL
aluminum hydroxide	SYSTEMATIC
Vitamin D	TRIVIAL/FAMILY
carbocyclic or heterocyclic radical	MULTIPLE
Di-diamino dihydrogen triazine	FAMILY
Vitamin E	TRIVIAL/FAMILY
Tetrahydrobiopterin	TRIVIAL
Vitamin B	FAMILY
2-amino-3-(4-bromobenzoyl)phenylacetic acid	SYSTEMATIC
α-hydroxytetronic	FAMILY
Vitamin C	TRIVIAL
2,6-disubstituted 7-oxo-pyrido[2,3-d]pyrimidines	FAMILY
Deuterium-enriched lamotrigine	SYSTEMATIC
-O-X-C(A1)(A11)-C(A2)(A21)-N(A31)(A3)	FAMILY
trifluoroacetyl	SYSTEMATIC
isoprenaline	TRIVIAL
curcumin	TRIVIAL/FAMILY
[1,8]naphthyridine	FAMILY
(−)-halofenate	SYSTEMATIC
2-Amido-4-substituted-aryl-thiazole	FAMILY
-S-	FORMULA
α-substituted methylene phosphonate	FAMILY
trisubstituted or tetrasubstituted imidazo[4,5b] pyridines	MULTIPLE
Biphenyl-4-Yl-Carbonylamino Acid	FAMILY
amlodipine camsylate	TRIVIAL
Thiazoliopyrimidines	FAMILY
3-hetero-arylideneazaindolin-2-one	FAMILY
DL-malic acid	SYSTEMATIC
tetrahydroisoquinolines	FAMILY
oligogalacturonides	FAMILY
D-galactosamine	SYSTEMATIC
Epigallocatechin gallate	TRIVIAL
4-10 membered ring	FAMILY
benzo 2-amino-imidazole	FAMILY
NH(CH2CH3)	FORMULA
ca2+	FORMULA
Benzimidazolone	SYSTEMATIC
FR173657	IDENTIFIER
macrocyclic lactones	FAMILY
–(CH2)n-	FAMILY
8-oxo-8H-acenaphthene [1, 2-b] pyrrole	FAMILY
deuterium-enriched lamotrigine	SYSTEMATIC
lubeluzole	TRIVIAL
deoxypodophyllotoxin	SYSTEMATIC
8-oxy-2-aminopyrido (2, 3-d) pyrimidin-7-one	FAMILY
(5-cyano-pyridin-2-yl)methyl	SYSTEMATIC
Phospholipid	FAMILY
3,4-dihydroxyphenyl	SYSTEMATIC
carotenoid	FAMILY
sodium cyclamate	SYSTEMATIC
guluronic acid	TRIVIAL
B7 vitamins	FAMILY
ethoxy sanguinarine	SYSTEMATIC
ammonium ion	SYSTEMATIC
desloratadine	TRIVIAL
pyrrolopyridines	FAMILY
sulfonylanimo	SYSTEMATIC
citicoline	TRIVIAL
triazolopyrimidinyl	SYSTEMATIC
CONR5R6 or halo	MULTIPLE
-N(R)C(O)-	FAMILY
methanocarbathymidines	FAMILY
-(CH2)mR1	FAMILY
Dectancyl	TRIVIAL
—NR13SO2—	FAMILY
(-)1-(benzofuran-2-yl)-2-propylaminopentane	SYSTEMATIC
hydrogen ion	SYSTEMATIC
—C3-8 cycloalkyl-NR5R6	FAMILY
hydrosulphite	SYSTEMATIC
(CH2)x	FAMILY
sodium tetraborate	SYSTEMATIC
polyethyleneglycol 1500	FAMILY
Ag<+>	FORMULA
pirarubicin	TRIVIAL
Imidazole-2, 4-dione	SYSTEMATIC
Vinflunine	TRIVIAL
schizandronic acid	TRIVIAL
C60(H)3{NH(CH2)nCOOH}3⋅xH2O	FAMILY
Choline	TRIVIAL
3-amido-1,2-benzoisoxazole	SYSTEMATIC/FAMILY
(CH2)n	FAMILY
oxiracetam	TRIVIAL
(CH2)m	FAMILY
sphingosine-1-phosphate	SYSTEMATIC
irinotecan hydrochloride	SYSTEMATIC
Eicosapetaenoic Acid	SYSTEMATIC
(CH2)q	FAMILY
CrC4-alkyl	FAMILY
(CH2)p	FAMILY
rifampicin	TRIVIAL
N-(4-{ [6,7-bis(methyloxy)-quinolin-4-yl]oxy}phenyl)- N'-(4-fluorophenyl)cyclopropane-l,l-dicarboxamide	SYSTEMATIC
orlistat	TRIVIAL
MN-029 di-hydrochloride	SYSTEMATIC
ibuprofen sugar	FAMILY
1,1'-O-2,2',3,3',4,4',6,6'-tetrakis(3,4,5-trihydroxybenzoyl)- beta , beta '-D,D'-glucopyranosylterephthalate	SYSTEMATIC
(di)[amino(2-4C)alkyl]amino	FAMILY
Calcium sulfate	SYSTEMATIC
Methicillin	TRIVIAL
6-14C arylsulfonyloxy	FAMILY
nitriles	FAMILY
pyrazolyl benzenesulfonamides	FAMILY
domperidone	TRIVIAL
NHCH2(4-NO2)Ph	FORMULA
Sodium rabeprazole	SYSTEMATIC
PEG6000	FAMILY
heteroarylalky	FAMILY
D-mannitol	TRIVIAL
phosphonic acid	SYSTEMATIC
mannose-oligosaccharides	FAMILY
benzoxazole	FAMILY
Oxazolidinone	SYSTEMATIC/FAMILY
n-propanoyl	SYSTEMATIC
anthracycline	FAMILY
solium bicarbonate	SYSTEMATIC
isopropylidenedioxy	SYSTEMATIC
31-4C alkyl	FAMILY
saponin D	TRIVIAL
Diaryl ketimine	FAMILY
2-amino-purin-9-yl	SYSTEMATIC
4-phenyl-substituted tetrahydroisoquinolines	FAMILY
xanthohumol	TRIVIAL
(X (NbO2) 3W9O37). nH2O	FORMULA
1-acetyl-7-bromo- beta -carboline	SYSTEMATIC
STEROIDAL	FAMILY
—CH(Me)OR4a	FAMILY
provitamin C	TRIVIAL
sodium 4-[4-chloro-2-hydroxybenzoyl)amino]butanoate	SYSTEMATIC
flavianic acid	TRIVIAL
polidocanol alkyl ethers	FAMILY
Benzenesulfonamides	FAMILY
Mifepristone	TRIVIAL
L-malic acid salt of sunitinib	SYSTEMATIC
sodium acid sulfate	SYSTEMATIC
potassium dehydroandrograpolide succinate	SYSTEMATIC
ethylidene phosphate	SYSTEMATIC
dinitrochlorobenzene	SYSTEMATIC
17-AG	SYSTEMATIC
(E)-6-[3-(3,4-bis-hydroxymethylbenzyloxy)phenyl]1,1,1-trifluoro-2-trifluoromethyloct-5-en-3-yn-2-ol	SYSTEMATIC
N-(4-(4-aminothieno[2,3 -d]pyrimidin-5-yl)phenyl)-N′-(2-fluoro-5-(trifluoromethyl)phenyl)urea ethanolate	SYSTEMATIC
OC(O)Ra	FAMILY
α-hydroxy-isocaproic acid	SYSTEMATIC
1-(2'-CYANO-2'-DEOXY-β-D-ARABINOFURANOSYL)CYTOSINE MONOHYDROCHLORIDE	SYSTEMATIC
carbon tetrachloride	SYSTEMATIC
soda	TRIVIAL
nafoxidine	TRIVIAL
calcium salt	SYSTEMATIC
Misprostol	TRIVIAL
alkylphosphocholines	FAMILY
C1-4 fluoroalkyl	FAMILY
-(CH2)nP(O)(OR<1a>)2	FAMILY
tetronic acid	FAMILY
Breviscapine	TRIVIAL
Vitamin c	TRIVIAL
arylene	FAMILY
cooper	SYSTEMATIC
—PO(OH)2	FORMULA
guanidinyl radicals	TRIVIAL
4''-Substituted Erythromycin	FAMILY
disodium EDTA	SYSTEMATIC
C1-C7 alkyl	FAMILY
SrHP04	FORMULA
benzodiazepme	FAMILY
phytic acid	TRIVIAL
benzamides	FAMILY
Salvianolic acid A	TRIVIAL
pueranin	TRIVIAL
tetramethylpyrazine	SYSTEMATIC
myricetin	TRIVIAL
drimane	TRIVIAL
3,5-O-di-acetylate	SYSTEMATIC
PYπDOXAL-5'-PHOSPHATE	SYSTEMATIC
S(O)nR102	FAMILY
prostaglandin E	FAMILY
-NH-C(=NH)-NH2	FORMULA
prostaglandin D	FAMILY
LAQ824	IDENTIFIER
(3E,5E)-6-[3-(3,4-bis-hydroxymethylbenzyloxy)-phenyl]-1,1,1-trifluoro-2-trifluoromethylocta-3,5-dien-2-ol	SYSTEMATIC
oxalate	TRIVIAL
Phenylalkyloxy-phenyl	FAMILY
clenbuterol hydrochloride	SYSTEMATIC
-(C=O)-OR5	FAMILY
6-aza-thymin-1-yl	SYSTEMATIC
-N(R)-	FAMILY
Dihydromyricetin	TRIVIAL
4(3H)-quinazolinone	SYSTEMATIC/FAMILY
—CMe2-	FORMULA
salvianolic acid compound L	TRIVIAL
Mycobacterium A	TRIVIAL
Eudragit	FAMILY
baicalain	TRIVIAL
Kplus	FORMULA
(E,Z)-Aureonitrile	SYSTEMATIC
pentagonal	TRIVIAL
Isoprenyl	FAMILY
withanolide	FAMILY
2- hydroxide radical paclitaxel	SYSTEMATIC
Dimethylaminomethyl-Phenyl-Cyclohexane	SYSTEMATIC
amino-C1-6-alkyl	FAMILY
C(O)HNCH¿2?CN	FORMULA
trialkylsilyl	FAMILY
7-Methoxy-8-{n-[4-1-(2or4-substituted phenyl)-3-(4-hydroxy-3-methoxyphenyl)-2- propen-1 -one]alkyl}-oxy}-(11 aS)-1,2,3,11 a-5H-pyrrolo[2, 1 -c][1, 4]benzodiazepin-5-one	FAMILY
benzo2-aminoimidazloe	FAMILY
pyruvic acid	TRIVIAL
C1-5 alkyl	FAMILY
4-pyridone	FAMILY
sodium bicarbonate	SYSTEMATIC
hydroxyl-alkyl substituted azetidinones	FAMILY
